customer_id,first_name,last_name,address,sec_address,zipcode,city,state,Country
677, Andrew, Stewart,403 Pine Road,,93306,Bakersfield,CA,USA
678, Jasmine, Waters,3865 Spruce Lane,apt 31,93304,Bakersfield,CA,USA
679, Paisley, Brock,7701 Garfield Road,,93304,Bakersfield,CA,USA
680, Ariella, Chan,9883 Juniper Drive,,93304,Bakersfield,CA,USA
681, Cole, Aguilar,8807 Chestnut Lane,,93301,Bakersfield,CA,USA
682, Wyatt, Cooper,9112 Roosevelt Street,,93301,Bakersfield,CA,USA
683, Nora, Ayala,6709 Willow Lane,,93301,Bakersfield,CA,USA
684, Sophie, George,2146 Park Avenue,unit 8,93307,Bakersfield,CA,USA
685, Xavier, Morgan,9125 Juniper Lane,,93301,Bakersfield,CA,USA
686, Samuel, West,8843 Cedar Avenue,,93301,Bakersfield,CA,USA
687, Samuel, Woods,"9877 Pine Street
",,93304,Bakersfield,CA,USA
688, Jaxon, Barry,2949 Lincoln Road,,93301,Bakersfield,CA,USA
689, Micah, Anderson,5092 Garfield Road,,93304,Bakersfield,CA,USA
690, Cameron, Brock,2440 Pine Boulevard,,93304,Bakersfield,CA,USA
691, Julia, Morales,3225 Elmwood Lane,,93304,Bakersfield,CA,USA
692, Emma, Wright,9506 Dogwood Avenue,,93304,Bakersfield,CA,USA
693, Adrian, Wright,6577 Summer Lane,unit 7,93309,Bakersfield,CA,USA
694, Ella, Williams,7487 Harding Boulevard,,93308,Bakersfield,CA,USA
695, Josiah, Harris,5091 Wilson Boulevard,,93304,Bakersfield,CA,USA
696, Roman, Gutierrez,1279 Spring Street,unit 10,93305,Bakersfield,CA,USA
697, William, Keller,5881 Rosewood Lane,bldg 19,93307,Bakersfield,CA,USA
698, Carter, Owens,3222 Acorn Avenue,bldg 32,93301,Bakersfield,CA,USA
699, Jaxon, Sullivan,8679 Juniper Street,apt 30,93304,Bakersfield,CA,USA
700, Leah, Kim,6946 Roosevelt Street,,93304,Bakersfield,CA,USA
701, August, Brock,3106 Maplewood Avenue,,93304,Bakersfield,CA,USA
702, Wyatt, English,2783 Acorn Lane,apt 49,93304,Bakersfield,CA,USA
703, Layla, Carter,1779 Acorn Avenue,apt 13,93305,Bakersfield,CA,USA
704, Paisley, Bryant,2056 Acorn Street,,93307,Bakersfield,CA,USA
705, Charlotte, Morales,5128 Pinehurst Drive,bldg 38,93304,Bakersfield,CA,USA
706, Adeline, Morton,2478 Maplewood Avenue,,93301,Bakersfield,CA,USA
707, Sawyer, Foreman,7220 Willow Avenue,,93304,Bakersfield,CA,USA
708, Avery, Castro,8700 Sycamore Avenue,,93301,Bakersfield,CA,USA
709, Arianna, Kim,5753 Laurel Street,,93301,Bakersfield,CA,USA
710, Arthur, Rhodes,1621 Cedar Drive,bldg 45,93304,Bakersfield,CA,USA
711, Audrey, Burgess,8502 Birchcrest Avenue,,93304,Bakersfield,CA,USA
712, Zoey, Shaffer,2509 Arthur Street,,93301,Bakersfield,CA,USA
713, Joseph, Silva,5347 Birch Street,unit 50,93306,Bakersfield,CA,USA
714, Elena, Rodriguez,3468 Birch Lane,,93301,Bakersfield,CA,USA
715, Ethan, Roberts,6218 Autumn Avenue,bldg 13,93301,Bakersfield,CA,USA
716,Alexander, Bryant,9042 Washington Drive,,93304,Bakersfield,CA,USA
717, Mackenzie, Jones,5202 Hoover Street,apt 35,93301,Bakersfield,CA,USA
718, Elena, Duffy,3391 Redwood Road,,93305,Bakersfield,CA,USA
719, Madison, McCall,7591 Acorn Road,,93306,Bakersfield,CA,USA
720, Wyatt, Griffith,8985 Birchcrest Avenue,,93304,Bakersfield,CA,USA
721, Daniel, Riley,2035 Birch Street,,93304,Bakersfield,CA,USA
722," Raegan

", Sullivan,3001 Willow Lane,,93309,Bakersfield,CA,USA
723, Danielle, Rivera,5603 Taft Lane,,93304,Bakersfield,CA,USA
724, Mackenzie, Russell,6526 Harding Lane,,93304,Bakersfield,CA,USA
725, Christopher, Myers,4827 Oak Avenue,,93301,Bakersfield,CA,USA
726, Dylan, Oliver,9919 Redwood Lane,,93301,Bakersfield,CA,USA
727, Sophia, Soto,1864 Oak Avenue,,93306,Bakersfield,CA,USA
728, Rebecca, Thompson,9441 Chestnut Lane,,93304,Bakersfield,CA,USA
729, Adrian, Simmons,5689 Redwood Lane,,93301,Bakersfield,CA,USA
730, Micah, Lynch,8523 Elm Street,apt 37,93301,Bakersfield,CA,USA
731, Sarah, Barry,3051 Parkside Avenue,,93304,Bakersfield,CA,USA
732, Claire, Buchanan,9394 Sycamore Street,unit 37,93304,Bakersfield,CA,USA
733, Theodore, Reed,4331 Birchwood Street,,93304,Bakersfield,CA,USA
734, Josiah, Kidd,753 Kennedy Drive,,93308,Bakersfield,CA,USA
735, Nicholas, Jackson,6698 Elm Street,apt 27,93301,Bakersfield,CA,USA
736, Genesis, Short,4532 Arthur Street,,93304,Bakersfield,CA,USA
737, Sawyer, Stout,159 Birchwood Road,bldg 23,93301,Bakersfield,CA,USA
738, Arthur, Stewart,705 Acorn Avenue,,93306,Bakersfield,CA,USA
739, Savannah, Barrett,7087 Wilson Drive,,93304,Bakersfield,CA,USA
740, Michael, Sanchez,4802 Elmwood Drive,,93304,Bakersfield,CA,USA
741, Gabrielle, Reynolds,8543 Maple Lane,,93301,Bakersfield,CA,USA
742, Ethan, Howard,2048 Cedarwood Lane,,93305,Bakersfield,CA,USA
743, Sophie, Sanchez,3915 Maple Lane,,93304,Bakersfield,CA,USA
744, Dominic, George,8911 Harrison Street,apt 13,93301,Bakersfield,CA,USA
745, Victoria, Baker,9073 Oak Avenue,,93304,Bakersfield,CA,USA
746, Leah, Martin,1886 Spruce Drive,,93308,Bakersfield,CA,USA
747, Emma, Holland,3303 Cedar Avenue,,93305,Bakersfield,CA,USA
748, Caleb, Bowers,6108 Elmwood Drive,,93308,Bakersfield,CA,USA
749, Natalie, Edwards,8401 Monroe Street,,93304,Bakersfield,CA,USA
750, Nicholas, Perez,8812 Adams Street,bldg 37,93301,Bakersfield,CA,USA
751, Miles, Reed,2760 Magnolia Lane,bldg 25,93306,Bakersfield,CA,USA
752, Cooper, Morris,9892 Laurel Drive,,93301,Bakersfield,CA,USA
753, Harper, Diaz,3031 Oakwood Avenue,,93304,Bakersfield,CA,USA
754, Matthew, Sanders,7651 McKinley Road,,93304,Bakersfield,CA,USA
755, John, Williams,5104 Redwood Drive,,93306,Bakersfield,CA,USA
756, Mackenzie, Thomas,736 Arthur Road,,93304,Bakersfield,CA,USA
757, Evelyn, Deleon,317 Rosewood Drive,,93301,Bakersfield,CA,USA
758, Victoria, Hart,2904 Sycamore Drive,,93301,Bakersfield,CA,USA
759, Wyatt, Miller,3257 Sycamore Boulevard,,93304,Bakersfield,CA,USA
760, Thomas, McDaniel,8219 Maple Drive,,93307,Bakersfield,CA,USA
761, Xavier, Hernandez,5102 Cedar Avenue,apt 13,93306,Bakersfield,CA,USA
762, Hannah, Young,4998 Park Avenue,,93308,Bakersfield,CA,USA
763, James, Bowers,5070 Laurel Road,,93304,Bakersfield,CA,USA
764, Wesley, Pena,6980 Harding Boulevard,,93304,Bakersfield,CA,USA
765, Aria, Mayo,3778 Garfield Lane,,93307,Bakersfield,CA,USA
766, Zoe, Richardson,2561 Madison Boulevard,,93304,Bakersfield,CA,USA
767, Connor, Torres,1902 Dogwood Street,,93304,Bakersfield,CA,USA
768, Lincoln, Woods,9046 Washington Street,,93301,Bakersfield,CA,USA
769, Hannah, Chan,1261 Rosewood Avenue,bldg 50,93304,Bakersfield,CA,USA
770, Micah, Sullivan,6932 Laurel Lane,bldg 48,93304,Bakersfield,CA,USA
771, Zoe, Cole,1538 Willow Lane,,93304,Bakersfield,CA,USA
772, Axel, Keller,9417 Birchwood Boulevard,,93301,Bakersfield,CA,USA
773, Isaiah, Clark,810 Pine Drive,,93304,Bakersfield,CA,USA
774, Adeline, Mitchell,9636 Pine Drive,apt 22,93305,Bakersfield,CA,USA
775, Matthew, Calderon,7357 Polk Drive,apt 25,93301,Bakersfield,CA,USA
776, Finn, Pena,4841 Redwood Street,,93301,Bakersfield,CA,USA
777, Eliana, Davis,5142 Redwood Road,bldg 38,93304,Bakersfield,CA,USA
778, Isabelle, Lee,7333 Polk Drive,,93301,Bakersfield,CA,USA
779, Avery, Lindsey,9633 Madison Boulevard,bldg 13,93301,Bakersfield,CA,USA
780, Genesis, Cummings,7530 Redwood Lane,,93301,Bakersfield,CA,USA
781, Andrew, Huynh,9031 Madison Avenue,,93301,Bakersfield,CA,USA
782, Miles, Russell,3210 Roosevelt Lane,bldg 47,93306,Bakersfield,CA,USA
783, Gabriella, Rosales,1101 Summer Lane,,93304,Bakersfield,CA,USA
784, Mackenzie, Dickson,5367 Cherry Street,,93304,Bakersfield,CA,USA
785, Harper, Sanchez,9688 Birchwood Street,,93304,Bakersfield,CA,USA
786, Ezekiel, Phillips,815 Forest Drive,,93301,Bakersfield,CA,USA
787, Aurora, Carlson,6430Main Street,,93304,Bakersfield,CA,USA
788, Nicholas, Munoz,8900 Willowbrook Lane,,93308,Bakersfield,CA,USA
789, Lucy, Munoz,8499 Madison Boulevard,,93301,Bakersfield,CA,USA
790, Delilah, McCarty,8813 Pine Boulevard,bldg 32,93301,Bakersfield,CA,USA
791, Grace, Lindsey,7198 Magnolia Drive,,93308,Bakersfield,CA,USA
792, Nathan, Oliver,3719 Birchwood Boulevard,apt 37,93306,Bakersfield,CA,USA
793, Cooper, Montoya,5604 Birchcrest Avenue,,93301,Bakersfield,CA,USA
794, Easton, Harrison,3957 Coolidge Street,unit 45,93301,Bakersfield,CA,USA
795, Danielle, Shields,"6900 Pine Street
",apt 24,93301,Bakersfield,CA,USA
796, Colton, Martin,987 Cedarbrook Avenue,apt 33,93309,Bakersfield,CA,USA
797, Xavier, Burgess,5639 Cedarhurst Lane,,93304,Bakersfield,CA,USA
798, Mackenzie, Chang,6055 River Road,,93304,Bakersfield,CA,USA
799, Camila, Keller,6175 Acorn Lane,,93304,Bakersfield,CA,USA
800, Rebecca, Chang,2420 Park Avenue,,93301,Bakersfield,CA,USA
801, Jade, Clark,3195 Maple Avenue,unit 33,93304,Bakersfield,CA,USA
802, Ariella, Jackson,1548 Oak Street,,93301,Bakersfield,CA,USA
803, Kingston, Pearson,501 Roosevelt Lane,,93304,Bakersfield,CA,USA
804, Landon, Bryant,7133 Elmwood Street,,93301,Bakersfield,CA,USA
805, Gianna, Owens,7377 Sycamore Street,,93307,Bakersfield,CA,USA
806, Cameron, Foster,4638 Cherry Avenue,,93301,Bakersfield,CA,USA
807, Lily, Short,1989 Sycamore Avenue,,93304,Bakersfield,CA,USA
808, Jeremiah, Cox,9661 Oak Avenue,,93301,Bakersfield,CA,USA
809, Leah, Casey,8976 Birch Lane,,93304,Bakersfield,CA,USA
810, Emmett, Hinton,6231 Lincoln Road,bldg 28,93304,Bakersfield,CA,USA
811, Zoe, Foreman,633 Coolidge Street,,93308,Bakersfield,CA,USA
812, Jackson, Nelson,2805 Willowwood Street,,93308,Bakersfield,CA,USA
813, Christian, Bender,1698 Roosevelt Street,,93304,Bakersfield,CA,USA
814, Jonah, Ramirez,8625 Kennedy Drive,unit 48,93301,Bakersfield,CA,USA
815, Peyton, Diaz,5413 Juniper Avenue,,93304,Bakersfield,CA,USA
816, Kennedy, Pena,5197 Maple Lane,,93304,Bakersfield,CA,USA
817, Danielle, Kim,2073 Grove Street,apt 37,93301,Bakersfield,CA,USA
818, Madison, Roman,2872 Wilson Boulevard,,93305,Bakersfield,CA,USA
819, Zoe, Peters,5209 Oak Street,bldg 50,93301,Bakersfield,CA,USA
820, Clara, Perez,9068 Laurel Road,,93304,Bakersfield,CA,USA
821, Levi, Nguyen,2265 Roosevelt Lane,unit 3,93301,Bakersfield,CA,USA
822, Micah, Lindsey,5767 Willow Street,,93309,Bakersfield,CA,USA
823, Grace, King,5697 Elmwood Road,,93301,Bakersfield,CA,USA
824, Ethan, Roberts,9376 Laurel Street,,93309,Bakersfield,CA,USA
825, Zoe, Kim,4683 Redwood Street,,93307,Bakersfield,CA,USA
826, Jocelyn,Smith,4077 Chestnut Street,apt 15,93301,Bakersfield,CA,USA
827, Jonathan, Walker,9490 Maple Lane,,93304,Bakersfield,CA,USA
828, Ethan, Hill,7446 Cedar Lane,,93301,Bakersfield,CA,USA
829, Silas, Wilkins,9573 Park Avenue,,93304,Bakersfield,CA,USA
830, Madison, Ochoa,6600 Walnut Street,,93301,Bakersfield,CA,USA
831, Axel, Griffith,4008 Oakwood Avenue,,93301,Bakersfield,CA,USA
832, Kennedy, Martin,1895 Laurel Drive,,93309,Bakersfield,CA,USA
833, Elena, Castro,5053 Spruce Drive,,93306,Bakersfield,CA,USA
834, Naomi, Cole,4020 Arthur Road,apt 2,93309,Bakersfield,CA,USA
835, Caroline, Cook,7445 Cedar Lane,,93301,Bakersfield,CA,USA
836, Ethan, Bell,3080 Juniper Lane,apt 26,93309,Bakersfield,CA,USA
837, Jocelyn, McCall,8774 Grove Avenue,,93307,Bakersfield,CA,USA
838, Delilah, Martinez,8771 Spruce Lane,,93301,Bakersfield,CA,USA
839, Victoria, Garcia,1557 Spruce Street,,93308,Bakersfield,CA,USA
840, Chloe, Roman,2752 Redwood Road,,93308,Bakersfield,CA,USA
841, Naomi, Huber,6347 Rosewood Boulevard,unit 1,93308,Bakersfield,CA,USA
842, Jordyn, Lee,1881 Sunset Boulevard,bldg 44,93307,Bakersfield,CA,USA
843, Penelope, Lawson,"2600 Pine Street
",apt 47,93307,Bakersfield,CA,USA
844, John, Baker,8960 Willowcrest Lane,,93304,Bakersfield,CA,USA
845, Sofia," Yu
",3641 Oakwood Avenue,,93308,Bakersfield,CA,USA
846, Nora, Anderson,5719 Laurel Lane,,93301,Bakersfield,CA,USA
847, Chloe, Perez,4976 Birchwood Street,apt 38,93309,Bakersfield,CA,USA
848, Danielle, Keller,4022 Sycamore Street,,93304,Bakersfield,CA,USA
849, Isaac, Morris,9546 Birch Lane,,93304,Bakersfield,CA,USA
850, Brooks, Wilson,8421 Wilson Drive,,93301,Bakersfield,CA,USA
851, Daniel, Pearson,8339 Hayes Street,,93301,Bakersfield,CA,USA
852, Emmett, Vargas,9104 Cleveland Avenue,unit 27,93304,Bakersfield,CA,USA
853, Harley, Vincent,8822 Garfield Road,,93304,Bakersfield,CA,USA
854, Benjamin, George,1927 Dogwood Lane,,93304,Bakersfield,CA,USA
855, Adeline, Thompson,9801 Chestnut Avenue,,93304,Bakersfield,CA,USA
856, Lucas, Parker,1269 Monroe Drive,,93301,Bakersfield,CA,USA
857, Aurora, Rhodes,6312 Willow Lane,,93306,Bakersfield,CA,USA
858, Cameron, Morton,1400 Elm Avenue,,93304,Bakersfield,CA,USA
859, Amaya, West,4162 Pine Drive,,93301,Bakersfield,CA,USA
860, Theodore, Hernandez,31 Polk Drive,,93304,Bakersfield,CA,USA
861, Paisley, Stout,2463 Rosewood Street,,93301,Bakersfield,CA,USA
862, Nicholas, Soto,3668 Magnolia Drive,,93307,Bakersfield,CA,USA
863, Angela, McCall,2038 Birchwood Boulevard,apt 18,93301,Bakersfield,CA,USA
864, Isaiah, Davis,1642 Laurel Avenue,,93301,Bakersfield,CA,USA
865, Blake, Dixon,5761 Oak Avenue,,93304,Bakersfield,CA,USA
866, Paisley, Vincent,9345 Spruce Avenue,apt 43,93305,Bakersfield,CA,USA
867, Hannah, Dixon,9834 Dogwood Lane,apt 35,93301,Bakersfield,CA,USA
868, King, Thompson,3894 Lakeside Drive,,93304,Bakersfield,CA,USA
869, Kennedy, Foreman,6527 Magnolia Drive,apt 3,93306,Bakersfield,CA,USA
870, Ethan, Church,756 Pinecrest Avenue,unit 20,93304,Bakersfield,CA,USA
871, Blake, Moore,1367 Chestnut Drive,apt 44,93307,Bakersfield,CA,USA
872, Tristan, Edwards,6339 Washington Street,,93301,Bakersfield,CA,USA
873, Cole, Carlson,6434 Juniper Avenue,bldg 43,93309,Bakersfield,CA,USA
874, Peyton, Taylor,6859 Dogwood Lane,,93301,Bakersfield,CA,USA
875, Audrey, Shields,9986 Rosewood Avenue,bldg 3,93304,Bakersfield,CA,USA
876, Bennett, Ayala,9726 Summer Lane,,93304,Bakersfield,CA,USA
877, Colton, Chan,2051 Chestnut Avenue,,93301,Bakersfield,CA,USA
878, Julia, Burgess,8750 Cleveland Avenue,,93304,Bakersfield,CA,USA
879, Micah, Kim,3618 Polk Drive,apt 19,93304,Bakersfield,CA,USA
880, Gideon, Stevenson,5879 Dogwood Street,unit 7,93301,Bakersfield,CA,USA
881, Natalie, Collins,1937 Dogwood Lane,,93308,Bakersfield,CA,USA
882, Claire, George,9439 Jefferson Road,,93304,Bakersfield,CA,USA
883, Julian, Morales,919 Laurel Lane,,93301,Bakersfield,CA,USA
884, Adam, Bender,9186 Acorn Drive,,93307,Bakersfield,CA,USA
885, Nicholas, Murphy,1865 Sunset Boulevard,bldg 41,93307,Bakersfield,CA,USA
886, Charles, Roman,1077 Birch Lane,,93301,Bakersfield,CA,USA
887, Jordyn, Duncan,5351 Laurel Drive,unit 12,93304,Bakersfield,CA,USA
888, Thomas, Burgess,9654 Magnolia Avenue,,93306,Bakersfield,CA,USA
889, Evelyn, Lee,2346 Chestnut Street,,93307,Bakersfield,CA,USA
890, Danielle, Keith,85 Juniper Lane,apt 6,93306,Bakersfield,CA,USA
891, Samuel, Collins,942 Spruce Lane,unit 2,93307,Bakersfield,CA,USA
892, Serenity, Ayala,9645 Taft Avenue,apt 44,93305,Bakersfield,CA,USA
893, Taylor, Howard,6 Spruce Avenue,apt 47,93307,Bakersfield,CA,USA
894, Aaron, Rivera,6500 Birchwood Road,,93301,Bakersfield,CA,USA
895, Xavier, Rosales,4771 Maple Lane,,93304,Bakersfield,CA,USA
896, Jason, Taylor,7758 Birch Lane,,93301,Bakersfield,CA,USA
897, Victoria, Holland,6654 Maple Street,,93308,Bakersfield,CA,USA
898, Reagan, King,3209 Cedar Avenue,,93301,Bakersfield,CA,USA
899, Benjamin, Ochoa,4695 Eisenhower Avenue,,93304,Bakersfield,CA,USA
900, Evelyn, Gates,5544 Oak Street,,93308,Bakersfield,CA,USA
901, Ezekiel, Donovan,1609 Sunset Boulevard,,93301,Bakersfield,CA,USA
902, Elijah, Montoya,3465 Oakwood Avenue,,93301,Bakersfield,CA,USA
903, Cole, Wright,4776 Truman Street,,93306,Bakersfield,CA,USA
904, Valeria, Rogers,6833 Pine Lane,unit 16,93305,Bakersfield,CA,USA
905, Chase, Deleon,3135 Cedarbrook Avenue,,93307,Bakersfield,CA,USA
906," Raegan

", Silva,1687 Lincoln Road,,93301,Bakersfield,CA,USA
907, Rebecca, Kidd,1898 Grant Avenue,,93305,Bakersfield,CA,USA
908, Nicholas, Hopkins,8922 Garfield Lane,apt 38,93301,Bakersfield,CA,USA
909, Thomas, Woods,4852 Coolidge Street,,93304,Bakersfield,CA,USA
910, Claire, Bender,1101 Garfield Lane,,93304,Bakersfield,CA,USA
911, Clara, Richardson,6007 Chestnut Avenue,,93304,Bakersfield,CA,USA
912, Emily, Gutierrez,8744 Acorn Road,,93301,Bakersfield,CA,USA
913, Connor, Gibson,1663 Spruce Drive,,93301,Bakersfield,CA,USA
914, Mia, Hopkins,1953 Chestnut Lane,,93301,Bakersfield,CA,USA
915, Hannah, Morales,4736 Willow Avenue,,93304,Bakersfield,CA,USA
916, Zoey, Manning,3462 Redwood Lane,,93301,Bakersfield,CA,USA
917,Alexander, Cummings,799 Juniper Avenue,unit 49,93304,Bakersfield,CA,USA
918, Isaiah, Stevenson,7870 Birch Street,,93301,Bakersfield,CA,USA
919, Peyton, Nelson,9805 Pineview Drive,,93305,Bakersfield,CA,USA
920, Joseph, Ochoa,1865Main Street,,93301,Bakersfield,CA,USA
921, Danielle, Ellis,1629 Summer Lane,,93301,Bakersfield,CA,USA
922, Victoria, Rivera,2130 Chestnut Street,unit 4,93306,Bakersfield,CA,USA
923, Ella, Huynh,1162 Sycamore Avenue,apt 46,93309,Bakersfield,CA,USA
924, Jordan, Buchanan,3126 Spruce Lane,,93306,Bakersfield,CA,USA
925, Ethan, Chavez,749 Birchwood Boulevard,,93301,Bakersfield,CA,USA
926, Paisley, Silva,4221 Acorn Lane,,93304,Bakersfield,CA,USA
927, Jasmine, Richardson,2917 Walnut Lane,apt 7,93301,Bakersfield,CA,USA
928, Ella, Wyatt,6978 Birch Lane,,93301,Bakersfield,CA,USA
929, Samantha, Buchanan,7701 Birch Lane,unit 2,93304,Bakersfield,CA,USA
930, Carter, Allen,6321 Summer Lane,,93305,Bakersfield,CA,USA
931, Danielle, Buchanan,9734 Elm Avenue,,93304,Bakersfield,CA,USA
932, Zoe, Lee,3433 Chestnut Lane,,93301,Bakersfield,CA,USA
933, Jade, Hill,5251 Pine Lane,,93301,Bakersfield,CA,USA
934, Lucas, Castro,5738 Maplewood Avenue,,93307,Bakersfield,CA,USA
935, Ella, Kirby,8412 McKinley Avenue,bldg 24,93301,Bakersfield,CA,USA
936, Michael, West,2602 Chestnut Lane,,93308,Bakersfield,CA,USA
937, Eliana, Huber,1043 Oakwood Drive,,93307,Bakersfield,CA,USA
938, Josiah, Riley,7739 Juniper Lane,,93301,Bakersfield,CA,USA
939, Levi, Fisher,9343 Jefferson Avenue,,93304,Bakersfield,CA,USA
940, Xavier, Brown,8891 Park Avenue,,93309,Bakersfield,CA,USA
941, Gianna, Morse,6662 Oakwood Drive,,93304,Bakersfield,CA,USA
942, Aurora, Kramer,4795Main Street,,93301,Bakersfield,CA,USA
943, Adrian, Rivera,2645 Oakwood Drive,,93304,Bakersfield,CA,USA
944, Jason, Campbell,7633 Cherry Street,,93307,Bakersfield,CA,USA
945, Gavin, Chang,8372 Birchwood Lane,apt 27,93304,Bakersfield,CA,USA
946, Julia, Jones,3677 Juniper Street,,93301,Bakersfield,CA,USA
947, Levi, Hendricks,9031 Laurel Road,bldg 32,93309,Bakersfield,CA,USA
948, Charles, Jordan,6433 Oak Lane,,93301,Bakersfield,CA,USA
949, Ethan, Rojas,8494 Arthur Road,,93301,Bakersfield,CA,USA
950, Addison, Lindsey,2064 Laurel Avenue,unit 21,93301,Bakersfield,CA,USA
951, Lucy, Allen,4049 Spruce Avenue,unit 27,93304,Bakersfield,CA,USA
952, Joseph, Ramirez,9396 Willowwood Street,,93306,Bakersfield,CA,USA
953, Joseph, Pena,5438 Grove Avenue,,93304,Bakersfield,CA,USA
954, Morgan, Morse,2688 Acorn Road,apt 29,93304,Bakersfield,CA,USA
955, Benjamin, Miller,2080 Cedarhurst Lane,unit 22,93304,Bakersfield,CA,USA
956, Cole, Reynolds,8474 Willow Avenue,,93308,Bakersfield,CA,USA
957, Jason, Myers,2906 Pine Boulevard,,93309,Bakersfield,CA,USA
958, Connor, Buchanan,8178 Chestnut Lane,,93309,Bakersfield,CA,USA
959, Ezekiel, Diaz,7087 Arthur Street,,93309,Bakersfield,CA,USA
960, Lillian, Kim,8462 Oak Boulevard,,93301,Bakersfield,CA,USA
961, Sophia, Morales,616 Roosevelt Lane,unit 7,93301,Bakersfield,CA,USA
962, Robert, Huber,3310 Arthur Street,,93308,Bakersfield,CA,USA
963, Benjamin, Alexander,1954 Hoover Street,,93301,Bakersfield,CA,USA
964, Evelyn, Kidd,"8903 Pine Street
",,93301,Bakersfield,CA,USA
965, Jordyn, Church,7169 Cedarbrook Avenue,,93301,Bakersfield,CA,USA
966, Skylar, Campbell,6115 Spruce Avenue,,93301,Bakersfield,CA,USA
967, Eliana, Keith,"9920 Pine Street
",,93304,Bakersfield,CA,USA
968, William, Ramirez,3372 Chestnut Drive,,93301,Bakersfield,CA,USA
969, Mia, Deleon,89 Cedarhurst Lane,,93304,Bakersfield,CA,USA
970, Sarah, Mendoza,6879 Sycamore Street,,93301,Bakersfield,CA,USA
971, Caroline, Garcia,5830 Pine Boulevard,,93301,Bakersfield,CA,USA
972, Naomi, Chan,8693 Chestnut Drive,,93309,Bakersfield,CA,USA
973, Elena, Bryant,7253 Winter Drive,,93304,Bakersfield,CA,USA
974, Brayden, Kirby,5072 Elmwood Drive,,93305,Bakersfield,CA,USA
975, Nathan, Casey,7110 Oak Street,,93304,Bakersfield,CA,USA
976, Serenity, Russell,480 Dogwood Avenue,,93301,Bakersfield,CA,USA
977, Amelia, Wright,3468 Meadow Lane,,93305,Bakersfield,CA,USA
978, Robert, Young,660 Sycamore Drive,,93304,Bakersfield,CA,USA
979, Aaron, Keller,6266 Taft Lane,,93301,Bakersfield,CA,USA
980, Landon, Morton,9072 Walnut Lane,,93309,Bakersfield,CA,USA
981, Sophia, Rojas,2670 Oak Avenue,,93304,Bakersfield,CA,USA
982, Matthew, Nguyen,6631 Spruce Lane,,93307,Bakersfield,CA,USA
983, Jocelyn, Stevenson,7112 Dogwood Drive,,93301,Bakersfield,CA,USA
984, Sydney, Adams,2267 Willow Lane,,93307,Bakersfield,CA,USA
985, Jade, Perez,743 Cleveland Street,,93304,Bakersfield,CA,USA
986, Cole, Perez,4890 McKinley Road,,93304,Bakersfield,CA,USA
987, Peyton, Ayala,6062 Eisenhower Avenue,,93307,Bakersfield,CA,USA
988, Benjamin, Thompson,6028 Birch Lane,,93309,Bakersfield,CA,USA
989, Nicholas, Mason,6285 Acorn Lane,,93304,Bakersfield,CA,USA
990, Elijah, Silva,8630 Walnut Street,unit 38,93304,Bakersfield,CA,USA
991, Harley, Baker,9889 Willow Street,,93308,Bakersfield,CA,USA
992, Jocelyn, Campbell,4777 Oakdale Avenue,apt 39,93304,Bakersfield,CA,USA
993, Ella, Roberts,7958 Acorn Road,bldg 41,93306,Bakersfield,CA,USA
994, Nicholas, Howard,1661 Autumn Avenue,,93301,Bakersfield,CA,USA
995, Chase, Morton,7526 Oakridge Avenue,,93305,Bakersfield,CA,USA
996, Caleb, Clark,5174 Willowwood Street,,93304,Bakersfield,CA,USA
997, Charlotte, Roberts,1282 Spruce Lane,unit 8,93304,Bakersfield,CA,USA
998, Valeria, Vincent,3573 Laurel Road,,93305,Bakersfield,CA,USA
999, Lucas, Miller,7976 Sycamore Street,,93304,Bakersfield,CA,USA
1000, Isaiah, Bell,7898 Laurel Street,apt 15,93301,Bakersfield,CA,USA
1001, Ariella, McCall,4472 Spruce Avenue,,93304,Bakersfield,CA,USA
1002, Ethan, Peters,2925 Jefferson Road,,93301,Bakersfield,CA,USA
1003, Adeline, Bender,1880 Birchwood Road,,93304,Bakersfield,CA,USA
1004, Axel, English,1338 Cedar Lane,unit 29,93301,Bakersfield,CA,USA
1005, Lucy, White,6032 Magnolia Street,bldg 8,93301,Bakersfield,CA,USA
1006, Amaya, King,4375 Birchcrest Avenue,unit 47,93308,Bakersfield,CA,USA
1007, Scarlett, Ford,9613 Dogwood Lane,,93301,Bakersfield,CA,USA
1008, Brooks, Rodriguez,1207 Cherry Street,,93305,Bakersfield,CA,USA
1009, Cole, Dickson,3144 Coolidge Avenue,,93301,Bakersfield,CA,USA
1010, Emmett, Foster,5331 Redwood Lane,bldg 43,93305,Bakersfield,CA,USA
1011, Valeria, Rogers,3002 Lakeside Drive,,93301,Bakersfield,CA,USA
1012, Adam, Dickson,9939 Lincoln Avenue,,93301,Bakersfield,CA,USA
1013, Chloe, Pena,6648 Elmwood Lane,,93304,Bakersfield,CA,USA
1014, Chase, Davis,1818 Lakeview Drive,,93304,Bakersfield,CA,USA
1015, Jacob, Fisher,7946 Chestnut Lane,,93301,Bakersfield,CA,USA
1016, Sophia, Morgan,5367 Monroe Drive,bldg 6,93304,Bakersfield,CA,USA
1017, Xavier, Hill,5524 Magnolia Street,apt 48,93304,Bakersfield,CA,USA
1018, Sawyer, Campbell,250 Elm Street,,93301,Bakersfield,CA,USA
